Date,Site,NB.1.8.1.X,XFG.X,LP.8.X,KP.1.1.X,XEC.X,KP.3.1.1.X,KP.3.X,KP.2.X,JN.1.X,BA.2.86.X,XBB.1.9.X,XBB.1.5.X,XBB.X,BQ.1.X,BA.5.X,BA.2.X,BA.1,Delta,Other recombinants,Other
2023-11-07,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,73.30000000000001,1.0,16.2,0.0,0.0,0.0,0.0,0.0,1.7,6.6
2023-11-09,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,83.6,0.5,5.7,0.0,0.0,0.0,0.0,0.0,0.3,5.6
2023-11-14,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,62.199999999999996,8.6,19.3,0.0,0.0,0.0,0.0,0.0,0.7,6.8
2023-11-15,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,73.8,1.9,13.0,0.0,0.2,0.0,0.0,0.0,1.5,7.7
2023-11-20,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,4.6,45.2,5.5,19.2,0.0,0.0,0.0,0.0,0.0,0.1,7.9
2023-11-24,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.8,72.6,4.9,8.6,0.0,0.2,0.7,0.0,0.0,1.1,5.0
2023-11-28,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.3,70.2,2.5,5.8,0.0,0.0,0.0,0.0,0.0,0.5,7.0
2023-11-29,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.7,73.9,1.5,5.2,0.0,0.0,0.0,0.0,0.0,3.5,8.1
2023-12-01,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.0,35.099999999999994,44.8,6.7,0.0,0.0,0.0,0.0,0.0,0.3,8.4
2023-12-04,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.7,61.9,10.2,7.699999999999999,0.0,0.0,0.0,0.0,0.0,1.0,7.8
2023-12-06,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,16.1,59.0,1.6,3.7,0.0,0.0,0.1,0.0,0.0,3.1,5.7
2023-12-13,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,9.9,38.8,2.6,1.6,0.0,0.0,0.7,0.0,0.0,1.2,7.9
2023-12-15,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,4.1,59.0,1.7,2.5,0.0,0.0,0.0,0.0,0.0,2.4,8.0
2023-12-18,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.6,13.6,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.4,5.6
2023-12-21,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6,1.8,32.4,3.1,1.3,0.0,0.0,0.0,0.0,0.0,0.3,9.5
2023-12-29,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1,4.0,15.400000000000002,5.5,5.4,0.0,0.0,0.2,0.0,0.0,2.1,8.3
2024-01-05,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,2.7,19.400000000000002,0.4,0.3,0.0,0.0,0.1,0.0,0.0,0.5,5.7
2024-01-08,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,2.3,18.8,0.5,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.4,4.8
2024-01-12,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7,0.0,16.4,1.4,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,1.4,7.8
2024-01-16,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1,3.7,5.4,0.3,0.8,0.0,0.0,0.0,0.0,0.0,7.8,5.9
2024-01-17,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1,0.2,5.1,0.7,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7,6.9
2024-01-25,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,1.6,2.5,0.2,0.1,0.0,0.1,0.1,0.0,0.0,3.1,7.2
2024-01-26,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8,5.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.5,4.3
2024-01-30,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3,0.2,1.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,13.2,4.3
2024-01-31,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.1,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.4
2024-02-06,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
2024-02-09,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.2
2024-02-13,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8,3.1,5.800000000000001,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7,4.4
2024-02-19,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
2024-02-22,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.2,0.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.2
2024-02-23,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.3,0.5,4.199999999999999,0.2,0.8,0.0,0.1,0.0,0.0,0.0,0.3,7.6
2024-02-29,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.66,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.46,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.08,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024-03-20,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-27,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-05,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-10,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.86000000000001,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-11,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.78,55.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.33,30.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78,80.42,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,-0.9
2024-04-29,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.77,78.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.85,77.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,Encina,0.0,0.0,0.0,0.0,0.0,0.0,45.32,45.23,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,99.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,Encina,0.0,0.0,0.0,0.67,0.0,0.0,24.15,0.18,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-27,Encina,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,95.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.16,55.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,Encina,0.0,0.0,0.0,2.12,0.0,0.0,1.8,36.39,59.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04,Encina,0.0,0.0,0.0,1.44,0.0,0.0,0.0,2.0,96.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-05,Encina,0.01,0.0,0.0,0.0,0.0,1.3,0.0,0.86,97.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-10,Encina,0.0,0.0,0.0,0.0,0.0,0.0,6.01,17.82,76.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-12,Encina,0.0,0.0,0.0,6.58,0.0,0.0,13.54,29.34,50.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-19,Encina,0.0,0.0,0.0,7.89,0.0,0.0,12.76,39.06,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9
2024-06-20,Encina,0.0,0.0,0.0,0.0,2.46,9.68,2.08,4.98,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
2024-06-26,Encina,0.0,0.0,0.0,1.72,0.0,0.0,25.99,65.89,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-28,Encina,0.0,0.0,0.0,0.0,0.0,13.0,35.9,45.65,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024-07-03,Encina,0.0,0.0,0.0,0.0,0.0,4.67,28.61,1.38,65.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05,Encina,0.0,0.0,0.0,0.0,0.0,0.24,33.73,10.4,55.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2024-07-09,Encina,0.0,0.0,0.0,52.49,0.0,0.0,14.54,28.27,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2024-07-10,Encina,0.0,0.0,0.0,0.0,0.0,38.1,0.0,46.07,15.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
2024-07-17,Encina,0.0,0.0,0.0,22.82,0.0,54.04,4.99,18.14,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,Encina,0.0,0.0,0.0,0.0,0.0,4.77,42.04,18.63,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3
2024-07-25,Encina,0.0,0.0,0.0,0.0,0.0,12.37,23.56,50.31,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2024-07-26,Encina,0.0,0.0,0.0,0.0,0.0,14.39,20.39,15.21,30.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7
2024-07-30,Encina,0.0,0.0,0.0,2.74,0.0,11.58,2.11,43.87,39.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,Encina,0.0,0.0,0.0,0.0,0.0,22.51,14.67,54.67,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
2024-08-06,Encina,0.0,0.0,0.0,0.0,0.0,5.33,2.18,15.65,76.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,Encina,0.0,0.0,0.0,0.0,0.0,19.23,37.66,29.27,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2024-08-13,Encina,0.0,0.0,0.0,0.0,0.0,33.07,12.63,50.22,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,Encina,0.0,0.0,0.0,26.94,0.0,22.73,24.57,10.27,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,Encina,0.0,0.0,0.0,27.82,0.0,19.6,17.41,12.41,22.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22,Encina,0.0,0.0,0.0,1.92,0.0,33.43,0.0,37.77,22.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2024-08-23,Encina,0.0,0.0,0.0,0.0,0.0,65.55,1.38,20.0,13.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,Encina,0.0,0.0,0.0,0.0,0.0,0.0,28.57,2.32,69.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,Encina,0.0,0.0,0.0,0.0,0.0,6.95,0.0,3.29,36.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
2024-09-04,Encina,0.0,0.0,0.0,2.91,0.0,25.78,30.17,37.38,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09,Encina,0.0,0.0,0.0,0.0,0.0,26.59,23.19,0.0,50.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-29,Encina,0.0,0.0,0.0,0.0,90.91,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30,Encina,0.0,0.0,0.83,4.41,39.85,41.72,13.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,Encina,0.0,0.0,0.0,0.0,0.0,20.35,28.24,0.0,30.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5
2024-11-06,Encina,0.0,0.0,0.0,0.0,63.61,0.0,6.37,0.0,30.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12,Encina,0.0,0.0,0.0,0.0,0.0,79.5,19.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
2024-11-14,Encina,0.0,0.0,0.0,0.0,12.71,59.08,2.69,15.51,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2024-11-20,Encina,0.0,0.0,0.0,0.0,32.31,16.47,31.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6
2024-11-21,Encina,0.0,0.0,0.0,0.0,0.0,9.44,22.99,56.79,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2
2024-11-27,Encina,0.0,0.0,0.0,3.51,12.34,76.86,1.74,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2024-11-28,Encina,0.0,0.0,0.0,0.0,1.11,85.86,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
2024-12-02,Encina,0.0,0.0,0.0,0.0,38.1,53.71,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-03,Encina,0.0,0.0,0.0,0.0,11.43,48.69,19.68,0.0,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
2024-12-06,Encina,0.0,0.0,0.0,0.57,27.56,43.65,6.84,5.57,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2024-12-09,Encina,0.0,0.0,0.0,0.0,37.97,30.8,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2
2024-12-10,Encina,0.0,0.0,0.0,0.0,14.01,75.84,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
2024-12-12,Encina,0.0,0.0,0.0,0.0,25.07,56.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3
2024-12-18,Encina,0.0,0.0,9.86,0.0,34.49,37.46,10.37,0.0,7.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,Encina,0.0,0.0,12.9,0.0,53.51,28.82,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,Encina,0.0,0.0,0.0,0.0,31.84,52.4,2.81,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-25,Encina,0.0,0.0,0.0,0.26,43.75,31.06,14.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1
2024-12-26,Encina,0.0,0.0,1.39,5.61,48.18,27.12,0.0,0.0,16.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
2024-12-30,Encina,0.0,0.0,11.28,0.0,24.71,43.62,0.95,0.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,Encina,0.0,0.0,0.0,10.76,48.95,37.63,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,Encina,0.0,0.0,14.23,0.0,42.63,19.65,0.0,0.0,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3
2025-01-06,Encina,0.0,0.0,2.71,3.97,64.29,19.48,0.0,0.0,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08,Encina,0.0,0.0,4.01,0.0,66.42,22.63,1.18,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2025-01-09,Encina,0.0,0.0,0.0,4.33,24.48,14.06,0.0,0.0,48.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
2025-01-17,Encina,0.0,0.0,0.0,0.0,59.24,20.08,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2025-01-20,Encina,0.0,0.0,2.44,0.0,25.93,62.08,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
2025-01-22,Encina,0.0,0.0,0.0,0.0,27.5,50.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1
2025-01-23,Encina,0.0,0.0,29.48,8.0,30.97,15.4,16.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,Encina,0.0,0.0,25.0,0.0,52.54,15.23,0.0,0.0,7.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-29,Encina,0.0,0.0,0.61,0.0,44.08,6.17,38.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3
2025-01-30,Encina,0.0,0.0,3.57,0.0,57.91,23.4,0.51,12.59,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-31,Encina,0.0,0.0,2.44,0.0,58.21,5.44,0.0,0.0,29.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
2025-02-04,Encina,0.0,0.0,21.69,0.0,56.0,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5
2025-02-05,Encina,0.0,0.0,2.48,0.0,90.97,4.77,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
2025-02-07,Encina,0.0,0.0,5.61,2.92,25.45,7.27,37.68,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2025-02-11,Encina,0.0,0.0,42.69,0.0,12.26,33.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5
2025-02-13,Encina,0.0,0.0,43.82,10.81,32.48,8.57,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,Encina,0.0,0.0,0.0,0.0,14.43,47.24,22.56,7.21,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,Encina,0.0,0.0,24.19,0.0,7.11,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4
2025-02-24,Encina,0.0,0.0,63.15,0.0,36.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,Encina,0.0,0.0,2.5,0.0,89.26,2.65,3.69,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-27,Encina,0.0,0.0,0.0,0.0,8.15,15.38,0.0,0.0,29.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8
2025-02-28,Encina,0.0,0.0,1.49,0.0,66.17,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4
2025-04-17,Encina,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,98.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-22,Encina,0.0,0.0,4.85,0.0,95.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,Encina,0.0,0.0,32.23,0.0,0.0,0.0,0.0,0.0,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7
2025-04-29,Encina,0.0,31.67,43.54,0.0,0.0,0.0,24.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12,Encina,0.0,4.08,10.74,0.0,0.0,0.0,0.0,0.0,54.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2
2025-05-22,Encina,0.0,0.0,53.43,0.0,0.0,0.0,0.99,22.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8
2025-05-23,Encina,0.0,0.0,34.95,0.0,3.92,0.0,31.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3
2025-05-27,Encina,0.0,24.32,46.7,0.0,0.0,28.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-30,Encina,0.0,28.73,0.0,0.0,0.0,0.0,15.84,0.0,22.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3
2025-06-04,Encina,0.0,0.0,86.49,0.0,0.0,0.0,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
2025-06-11,Encina,40.06,7.18,21.32,0.0,0.0,0.0,0.0,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5
2025-06-13,Encina,12.11,0.0,47.06,0.0,13.31,0.0,0.0,11.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6
2025-06-17,Encina,0.0,0.0,97.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2025-06-18,Encina,0.0,0.0,42.52,0.0,0.0,0.0,0.0,0.0,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9
2025-06-24,Encina,21.82,12.03,24.65,0.0,4.13,0.0,0.0,0.0,8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1
2025-06-25,Encina,33.75,17.11,0.0,5.89,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8
